id,date,compound,neg,neu,pos
https://openalex.org/W4320500860,2023,0.8067,0.027,0.89,0.084
https://openalex.org/W4320502100,2023,0.9022,0.016,0.891,0.093
https://openalex.org/W4320502990,2023,-0.8536,0.185,0.656,0.159
https://openalex.org/W4320715489,2023,0.9993,0.083,0.753,0.163
https://openalex.org/W4320726750,2023,-0.6641,0.034,0.95,0.016
https://openalex.org/W4320729612,2023,0.8519,0.008,0.943,0.049
https://openalex.org/W4320732475,2023,0.9524,0.092,0.773,0.135
https://openalex.org/W4320879241,2023,-0.2514,0.037,0.931,0.032
https://openalex.org/W4320894735,2023,0.9868,0.048,0.839,0.112
https://openalex.org/W4321018728,2023,0.9704,0.01,0.891,0.099
https://openalex.org/W4321112058,2023,0.5267,0.008,0.951,0.041
https://openalex.org/W4321214531,2023,-0.9976,0.123,0.763,0.114
https://openalex.org/W4321221765,2023,0.9989,0.037,0.849,0.114
https://openalex.org/W4321225852,2023,0.836,0.0,0.932,0.068
https://openalex.org/W4321441574,2023,0.9052,0.008,0.919,0.073
https://openalex.org/W4321445528,2023,0.9803,0.043,0.84,0.117
https://openalex.org/W4321456609,2023,0.9956,0.02,0.882,0.098
https://openalex.org/W4321480548,2023,0.988,0.061,0.865,0.075
https://openalex.org/W4321480959,2023,0.9992,0.025,0.909,0.066
https://openalex.org/W4321481016,2023,-0.8439,0.04,0.921,0.04
https://openalex.org/W4321492162,2023,-0.9354,0.108,0.838,0.054
https://openalex.org/W4321501606,2023,0.9998,0.013,0.903,0.084
https://openalex.org/W4321601720,2023,0.936,0.079,0.774,0.148
https://openalex.org/W4321603805,2023,-0.8316,0.103,0.897,0.0
https://openalex.org/W4321606957,2023,0.9876,0.088,0.795,0.117
https://openalex.org/W4321607320,2023,0.9671,0.091,0.767,0.142
https://openalex.org/W4321613381,2023,0.9166,0.073,0.812,0.115
https://openalex.org/W4321765635,2023,0.9818,0.024,0.899,0.077
https://openalex.org/W4321785973,2023,-0.4674,0.06,0.884,0.056
https://openalex.org/W4321795454,2023,0.9153,0.015,0.899,0.086
https://openalex.org/W4322005091,2023,0.9201,0.098,0.779,0.123
https://openalex.org/W4322109795,2023,-0.9484,0.062,0.882,0.057
https://openalex.org/W4322492350,2023,0.9899,0.014,0.717,0.269
https://openalex.org/W4322506935,2023,0.9872,0.056,0.876,0.067
https://openalex.org/W4322722225,2023,0.7501,0.039,0.879,0.082
https://openalex.org/W4322754801,2023,0.9995,0.057,0.841,0.103
https://openalex.org/W4322756583,2023,-0.9085,0.088,0.849,0.063
https://openalex.org/W4323026374,2023,0.9413,0.008,0.888,0.104
https://openalex.org/W4323040950,2023,0.7096,0.029,0.92,0.051
https://openalex.org/W4323045813,2023,0.9887,0.011,0.838,0.151
https://openalex.org/W4323057556,2023,0.9924,0.028,0.821,0.151
https://openalex.org/W4323257007,2023,0.9869,0.04,0.827,0.133
https://openalex.org/W4323266316,2023,0.9988,0.057,0.856,0.087
https://openalex.org/W4323355495,2023,0.9987,0.051,0.854,0.095
https://openalex.org/W4323568232,2023,0.9381,0.022,0.896,0.082
https://openalex.org/W4323645021,2023,0.6478,0.045,0.876,0.079
https://openalex.org/W4323645136,2023,-0.5859,0.029,0.971,0.0
https://openalex.org/W4323647823,2023,-0.7324,0.125,0.782,0.092
https://openalex.org/W4323654912,2023,-0.886,0.101,0.848,0.051
https://openalex.org/W4323665476,2023,0.9612,0.0,0.842,0.158
https://openalex.org/W4323668802,2023,0.9919,0.0,0.873,0.127
https://openalex.org/W4323767248,2023,-0.1027,0.016,0.973,0.011
https://openalex.org/W4323838366,2023,-0.9313,0.084,0.875,0.041
https://openalex.org/W4323842701,2023,-0.6249,0.032,0.962,0.006
https://openalex.org/W4323843338,2023,0.8588,0.027,0.895,0.078
https://openalex.org/W4323923342,2023,0.8255,0.068,0.825,0.107
https://openalex.org/W4323979812,2023,0.992,0.047,0.841,0.112
https://openalex.org/W4324007104,2023,0.4588,0.033,0.891,0.076
https://openalex.org/W4324032875,2023,0.9985,0.121,0.747,0.132
https://openalex.org/W4324046354,2023,0.7269,0.041,0.898,0.061
https://openalex.org/W4324057277,2023,0.8126,0.0,0.743,0.257
https://openalex.org/W4324138250,2023,0.9999,0.062,0.781,0.157
https://openalex.org/W4324145060,2023,0.9994,0.068,0.829,0.103
https://openalex.org/W4324318650,2023,0.9992,0.047,0.873,0.08
https://openalex.org/W4324331396,2023,0.8519,0.008,0.943,0.049
https://openalex.org/W4324359890,2023,0.9576,0.119,0.76,0.121
https://openalex.org/W4328008557,2023,0.9337,0.019,0.924,0.057
https://openalex.org/W4328054660,2023,0.9465,0.017,0.897,0.086
https://openalex.org/W4328095972,2023,0.9581,0.014,0.863,0.123
https://openalex.org/W4353066727,2023,0.8519,0.008,0.943,0.049
https://openalex.org/W4353067028,2023,0.8519,0.008,0.943,0.049
https://openalex.org/W4353067043,2023,0.8519,0.008,0.943,0.049
https://openalex.org/W4353067044,2023,0.8519,0.008,0.943,0.049
https://openalex.org/W4353107175,2023,0.9313,0.008,0.871,0.121
https://openalex.org/W4360619008,2023,-0.4767,0.051,0.927,0.022
https://openalex.org/W4360971623,2023,0.34,0.093,0.799,0.108
https://openalex.org/W4361001149,2023,0.9848,0.013,0.79,0.196
https://openalex.org/W4361008121,2023,0.9668,0.023,0.88,0.098
https://openalex.org/W4361189408,2023,0.908,0.023,0.894,0.083
https://openalex.org/W4361199827,2023,0.8898,0.011,0.907,0.081
https://openalex.org/W4361205460,2023,0.4767,0.058,0.861,0.081
https://openalex.org/W4361267900,2023,-0.3182,0.075,0.847,0.078
https://openalex.org/W4361293049,2023,0.2716,0.087,0.829,0.084
https://openalex.org/W4361295359,2023,0.9697,0.061,0.818,0.122
https://openalex.org/W4361794906,2023,0.9738,0.04,0.859,0.101
https://openalex.org/W4361855475,2023,0.9987,0.081,0.761,0.158
https://openalex.org/W4361855832,2023,0.8313,0.008,0.945,0.047
https://openalex.org/W4361860019,2023,0.9729,0.0,0.887,0.113
https://openalex.org/W4361984964,2023,0.8674,0.076,0.825,0.098
https://openalex.org/W4361990605,2023,0.9436,0.013,0.901,0.086
https://openalex.org/W4362242670,2023,0.9901,0.0,0.719,0.281
https://openalex.org/W4362472061,2023,0.9765,0.057,0.775,0.168
https://openalex.org/W4362473084,2023,0.7181,0.065,0.831,0.104
https://openalex.org/W4362473958,2023,0.9941,0.0,0.808,0.192
https://openalex.org/W4362500447,2023,0.9933,0.034,0.691,0.275
https://openalex.org/W4362503206,2023,0.0258,0.0,0.988,0.012
https://openalex.org/W4362510274,2023,0.9485,0.032,0.842,0.126
https://openalex.org/W4362511020,2023,0.6486,0.053,0.862,0.085
https://openalex.org/W4362558048,2023,0.9877,0.031,0.81,0.159
https://openalex.org/W4362578508,2023,-0.3343,0.065,0.868,0.067
https://openalex.org/W4362580260,2023,0.9753,0.008,0.876,0.116
https://openalex.org/W4362582342,2023,0.9799,0.029,0.794,0.177
https://openalex.org/W4362592208,2023,0.6908,0.013,0.949,0.038
https://openalex.org/W4362648124,2023,0.9993,0.076,0.805,0.119
https://openalex.org/W4362649637,2023,0.9381,0.035,0.865,0.099
https://openalex.org/W4362666982,2023,-0.8225,0.136,0.788,0.076
https://openalex.org/W4362671786,2023,0.9727,0.017,0.877,0.106
https://openalex.org/W4362674530,2023,0.9402,0.02,0.896,0.084
https://openalex.org/W4362685641,2023,0.9001,0.026,0.911,0.063
https://openalex.org/W4362686407,2023,0.9681,0.059,0.821,0.119
https://openalex.org/W4362697993,2023,0.891,0.028,0.902,0.07
https://openalex.org/W4362708523,2023,0.9864,0.008,0.891,0.101
https://openalex.org/W4362726752,2023,0.9282,0.053,0.877,0.069
https://openalex.org/W4363678992,2023,0.9571,0.024,0.866,0.11
https://openalex.org/W4364359977,2023,0.9477,0.039,0.846,0.115
https://openalex.org/W4365143840,2023,0.9971,0.057,0.871,0.072
https://openalex.org/W4365393528,2023,0.9712,0.058,0.801,0.141
https://openalex.org/W4365445561,2023,0.8271,0.01,0.927,0.063
https://openalex.org/W4365504744,2023,0.9878,0.067,0.852,0.081
https://openalex.org/W4365504813,2023,-0.9991,0.118,0.793,0.089
https://openalex.org/W4365816199,2023,0.9166,0.073,0.812,0.115
https://openalex.org/W4365997809,2023,0.9966,0.055,0.813,0.131
https://openalex.org/W4366085268,2023,0.318,0.03,0.925,0.045
https://openalex.org/W4366210110,2023,0.8689,0.0,0.945,0.055
https://openalex.org/W4366212372,2023,0.5362,0.056,0.879,0.065
https://openalex.org/W4366276191,2023,0.9963,0.086,0.771,0.143
https://openalex.org/W4366278212,2023,0.9784,0.018,0.791,0.191
https://openalex.org/W4366294535,2023,-0.5709,0.078,0.856,0.066
https://openalex.org/W4366413068,2023,0.9595,0.028,0.833,0.139
https://openalex.org/W4366431636,2023,-0.9618,0.173,0.738,0.089
https://openalex.org/W4366531979,2023,0.8481,0.012,0.93,0.058
https://openalex.org/W4366607621,2023,0.9548,0.01,0.959,0.031
https://openalex.org/W4366771680,2023,0.9872,0.005,0.853,0.141
https://openalex.org/W4366772888,2023,0.8591,0.019,0.896,0.085
https://openalex.org/W4366778606,2023,-0.1779,0.062,0.886,0.052
https://openalex.org/W4366778749,2023,0.9921,0.015,0.861,0.124
https://openalex.org/W4366782842,2023,0.9999,0.022,0.867,0.112
https://openalex.org/W4366816783,2023,0.0295,0.097,0.8,0.103
https://openalex.org/W4366816826,2023,0.7942,0.036,0.901,0.063
https://openalex.org/W4366817093,2023,0.6697,0.051,0.872,0.077
https://openalex.org/W4366960729,2023,-0.8779,0.125,0.79,0.086
https://openalex.org/W4366975090,2023,0.9993,0.039,0.884,0.077
https://openalex.org/W4366990256,2023,0.9313,0.028,0.864,0.107
https://openalex.org/W4367011981,2023,0.9956,0.019,0.728,0.254
https://openalex.org/W4367163038,2023,0.9657,0.0,0.905,0.095
https://openalex.org/W4367173284,2023,-0.5267,0.078,0.922,0.0
https://openalex.org/W4367179298,2023,-0.9975,0.286,0.643,0.071
https://openalex.org/W4367280027,2023,0.8979,0.038,0.81,0.152
https://openalex.org/W4367314790,2023,-0.9761,0.114,0.801,0.085
https://openalex.org/W4367323597,2023,0.9501,0.063,0.778,0.159
https://openalex.org/W4367367269,2023,0.7269,0.015,0.944,0.041
https://openalex.org/W4367396204,2023,0.9994,0.017,0.845,0.138
https://openalex.org/W4367459380,2023,0.4404,0.064,0.828,0.107
https://openalex.org/W4367459596,2023,0.9853,0.025,0.715,0.26
https://openalex.org/W4367549482,2023,-0.9991,0.2,0.745,0.055
https://openalex.org/W4367555893,2023,0.9371,0.0,0.906,0.094
https://openalex.org/W4367603848,2023,0.9835,0.042,0.902,0.055
https://openalex.org/W4367609984,2023,0.995,0.04,0.89,0.07
https://openalex.org/W4367610095,2023,0.9775,0.067,0.851,0.083
https://openalex.org/W4367610110,2023,0.9754,0.044,0.886,0.07
https://openalex.org/W4367663046,2023,-0.6124,0.069,0.877,0.054
https://openalex.org/W4367663669,2023,0.9977,0.066,0.848,0.086
https://openalex.org/W4367665544,2023,0.9001,0.009,0.92,0.072
https://openalex.org/W4367681819,2023,0.9884,0.035,0.753,0.212
https://openalex.org/W4367844401,2023,0.9986,0.036,0.893,0.07
https://openalex.org/W4367851058,2023,0.9325,0.01,0.895,0.094
https://openalex.org/W4367856292,2023,0.9868,0.0,0.832,0.168
https://openalex.org/W4368377695,2023,-0.9914,0.206,0.731,0.063
https://openalex.org/W4371766057,2023,0.9612,0.048,0.814,0.138
https://openalex.org/W4372295011,2023,0.9959,0.057,0.858,0.085
https://openalex.org/W4372324464,2023,0.991,0.0,0.869,0.131
https://openalex.org/W4372337512,2023,0.0976,0.068,0.857,0.076
https://openalex.org/W4375852530,2023,0.5574,0.023,0.92,0.057
https://openalex.org/W4375945940,2023,0.991,0.098,0.794,0.109
https://openalex.org/W4375948344,2023,0.8126,0.006,0.956,0.038
https://openalex.org/W4376113589,2023,0.9562,0.019,0.889,0.093
https://openalex.org/W4376119477,2023,0.9997,0.114,0.729,0.158
https://openalex.org/W4376126083,2023,0.9895,0.103,0.756,0.141
https://openalex.org/W4376126131,2023,0.9921,0.069,0.808,0.123
https://openalex.org/W4376130336,2023,0.984,0.049,0.86,0.09
https://openalex.org/W4376130971,2023,0.9701,0.087,0.811,0.102
https://openalex.org/W4376139755,2023,0.9422,0.052,0.816,0.132
https://openalex.org/W4376256306,2023,-0.9578,0.156,0.764,0.079
https://openalex.org/W4376280318,2023,0.9552,0.034,0.631,0.335
https://openalex.org/W4376455073,2023,0.9806,0.014,0.892,0.094
https://openalex.org/W4376484306,2023,0.9393,0.089,0.766,0.145
https://openalex.org/W4376566103,2023,-0.8705,0.078,0.897,0.025
https://openalex.org/W4376614214,2023,0.9828,0.025,0.861,0.114
https://openalex.org/W4376627115,2023,0.9985,0.041,0.884,0.074
https://openalex.org/W4376627184,2023,0.9517,0.058,0.871,0.07
https://openalex.org/W4376650392,2023,0.9906,0.02,0.942,0.038
https://openalex.org/W4376853599,2023,-0.9897,0.061,0.908,0.032
https://openalex.org/W4376863343,2023,0.9877,0.01,0.84,0.15
https://openalex.org/W4376866172,2023,0.9995,0.022,0.836,0.142
https://openalex.org/W4376868594,2023,0.9843,0.039,0.882,0.079
https://openalex.org/W4376868604,2023,-0.0745,0.074,0.851,0.075
https://openalex.org/W4376868661,2023,0.9937,0.085,0.774,0.141
https://openalex.org/W4376955931,2023,0.9694,0.009,0.919,0.073
https://openalex.org/W4376956597,2023,0.9792,0.041,0.823,0.136
https://openalex.org/W4377022877,2023,0.9994,0.054,0.841,0.105
https://openalex.org/W4377027607,2023,-0.875,0.096,0.869,0.035
https://openalex.org/W4377097079,2023,0.5574,0.043,0.899,0.058
https://openalex.org/W4377140801,2023,-0.6705,0.067,0.882,0.051
https://openalex.org/W4377157793,2023,0.9997,0.045,0.844,0.111
https://openalex.org/W4377164090,2023,0.9876,0.0,0.776,0.224
https://openalex.org/W4377203438,2023,0.9882,0.034,0.76,0.206
https://openalex.org/W4377232385,2023,0.886,0.025,0.864,0.11
https://openalex.org/W4377232774,2023,0.9961,0.009,0.753,0.239
https://openalex.org/W4377233721,2023,0.296,0.038,0.885,0.077
https://openalex.org/W4377823279,2023,-0.8318,0.113,0.779,0.109
https://openalex.org/W4377941152,2023,0.9899,0.012,0.832,0.156
https://openalex.org/W4377942366,2023,-0.9986,0.083,0.856,0.061
https://openalex.org/W4377968008,2023,0.3612,0.0,0.982,0.018
https://openalex.org/W4377970279,2023,0.9996,0.05,0.756,0.194
https://openalex.org/W4377971786,2023,-0.9893,0.254,0.63,0.116
https://openalex.org/W4377987422,2023,0.9925,0.016,0.892,0.093
https://openalex.org/W4377995751,2023,0.9944,0.035,0.912,0.053
https://openalex.org/W4378187293,2023,0.9974,0.065,0.842,0.093
https://openalex.org/W4378191808,2023,0.9576,0.031,0.881,0.088
https://openalex.org/W4378215482,2023,0.7768,0.08,0.808,0.111
https://openalex.org/W4378226465,2023,0.946,0.047,0.832,0.122
https://openalex.org/W4378603330,2023,0.9944,0.066,0.793,0.141
https://openalex.org/W4378603481,2023,0.9712,0.053,0.863,0.084
https://openalex.org/W4378604203,2023,0.9984,0.009,0.838,0.153
https://openalex.org/W4378620449,2023,0.9274,0.011,0.899,0.09
https://openalex.org/W4378652565,2023,0.128,0.054,0.879,0.067
https://openalex.org/W4378696691,2023,0.681,0.075,0.812,0.113
https://openalex.org/W4378716724,2023,0.4019,0.038,0.906,0.056
https://openalex.org/W4378841198,2023,0.9959,0.031,0.874,0.094
https://openalex.org/W4378903266,2023,0.9711,0.0,0.863,0.137
https://openalex.org/W4378903636,2023,0.9815,0.028,0.841,0.131
https://openalex.org/W4378980167,2023,0.9835,0.036,0.809,0.155
https://openalex.org/W4379030536,2023,-0.1531,0.02,0.965,0.015
https://openalex.org/W4379033084,2023,0.9286,0.033,0.89,0.077
https://openalex.org/W4379053109,2023,0.9997,0.039,0.834,0.128
https://openalex.org/W4379229267,2023,0.9744,0.008,0.874,0.118
https://openalex.org/W4379231333,2023,0.9882,0.032,0.807,0.161
https://openalex.org/W4379232724,2023,-0.0516,0.072,0.853,0.075
https://openalex.org/W4379381847,2023,0.9975,0.05,0.876,0.074
https://openalex.org/W4379383623,2023,-0.5994,0.053,0.921,0.025
https://openalex.org/W4379384626,2023,0.8808,0.012,0.935,0.053
https://openalex.org/W4379385359,2023,0.9743,0.0,0.866,0.134
https://openalex.org/W4379399124,2023,0.7964,0.028,0.898,0.074
https://openalex.org/W4379403075,2023,0.9382,0.022,0.801,0.177
https://openalex.org/W4379409473,2023,-0.7277,0.083,0.849,0.068
https://openalex.org/W4379409493,2023,0.574,0.04,0.912,0.048
https://openalex.org/W4379414989,2023,0.9925,0.011,0.773,0.216
https://openalex.org/W4379420390,2023,-0.7383,0.075,0.871,0.054
https://openalex.org/W4379518571,2023,0.9995,0.047,0.87,0.083
https://openalex.org/W4379526849,2023,0.969,0.025,0.875,0.101
https://openalex.org/W4379527961,2023,0.9855,0.056,0.827,0.117
https://openalex.org/W4379615533,2023,0.7096,0.0,0.986,0.014
https://openalex.org/W4379619747,2023,0.889,0.053,0.88,0.068
https://openalex.org/W4379742994,2023,-0.831,0.079,0.845,0.075
https://openalex.org/W4379802501,2023,-0.5888,0.062,0.884,0.054
https://openalex.org/W4379877240,2023,0.9952,0.036,0.801,0.163
https://openalex.org/W4379927728,2023,0.9819,0.03,0.766,0.204
https://openalex.org/W4379987583,2023,0.875,0.115,0.708,0.176
https://openalex.org/W4380028004,2023,0.6034,0.085,0.791,0.124
https://openalex.org/W4380048926,2023,0.9898,0.007,0.78,0.213
https://openalex.org/W4380049612,2023,0.948,0.058,0.821,0.121
https://openalex.org/W4380085048,2023,-0.2732,0.062,0.906,0.031
https://openalex.org/W4380085086,2023,0.995,0.044,0.718,0.238
https://openalex.org/W4380433650,2023,0.9905,0.006,0.8,0.194
https://openalex.org/W4380628829,2023,0.9851,0.007,0.88,0.112
https://openalex.org/W4380633829,2023,0.9887,0.012,0.78,0.208
https://openalex.org/W4380680999,2023,0.6705,0.097,0.773,0.13
https://openalex.org/W4380884907,2023,0.9959,0.011,0.807,0.181
https://openalex.org/W4380904252,2023,0.8658,0.042,0.857,0.1
https://openalex.org/W4380990682,2023,0.951,0.091,0.807,0.102
https://openalex.org/W4380998122,2023,0.9517,0.04,0.837,0.123
https://openalex.org/W4381108737,2023,0.9599,0.048,0.839,0.112
https://openalex.org/W4381111166,2023,0.8332,0.091,0.806,0.103
https://openalex.org/W4381197761,2023,0.8031,0.063,0.86,0.077
https://openalex.org/W4381278190,2023,0.8519,0.049,0.849,0.101
https://openalex.org/W4381278602,2023,0.9945,0.016,0.823,0.161
https://openalex.org/W4381386129,2023,0.9274,0.007,0.926,0.067
https://openalex.org/W4381430825,2023,0.9986,0.063,0.762,0.175
https://openalex.org/W4381431791,2023,0.8481,0.053,0.855,0.092
https://openalex.org/W4381572860,2023,0.9847,0.0,0.814,0.186
https://openalex.org/W4381610887,2023,-0.3919,0.034,0.941,0.025
https://openalex.org/W4381613453,2023,0.9984,0.06,0.818,0.123
https://openalex.org/W4381617656,2023,0.6124,0.006,0.97,0.023
https://openalex.org/W4381622504,2023,0.9911,0.025,0.838,0.137
https://openalex.org/W4381734564,2023,0.9201,0.037,0.88,0.084
https://openalex.org/W4381747753,2023,0.7906,0.022,0.89,0.088
https://openalex.org/W4381799785,2023,0.9598,0.0,0.904,0.096
https://openalex.org/W4381853698,2023,-0.9863,0.171,0.753,0.076
https://openalex.org/W4381854444,2023,0.8882,0.031,0.852,0.117
https://openalex.org/W4381926058,2023,0.6124,0.02,0.94,0.04
https://openalex.org/W4381929461,2023,-0.6757,0.063,0.924,0.013
https://openalex.org/W4381954095,2023,0.9864,0.012,0.918,0.07
https://openalex.org/W4381955585,2023,0.9016,0.028,0.851,0.121
https://openalex.org/W4381989118,2023,0.9932,0.036,0.774,0.19
https://openalex.org/W4381996299,2023,0.9372,0.021,0.841,0.138
https://openalex.org/W4382026188,2023,0.8358,0.018,0.921,0.06
https://openalex.org/W4382117961,2023,0.9271,0.033,0.879,0.088
https://openalex.org/W4382118433,2023,0.9751,0.039,0.899,0.062
https://openalex.org/W4382134959,2023,0.9897,0.0,0.844,0.156
https://openalex.org/W4382140969,2023,0.9808,0.0,0.859,0.141
https://openalex.org/W4382366298,2023,0.9702,0.0,0.87,0.13
https://openalex.org/W4382398780,2023,0.791,0.017,0.913,0.07
https://openalex.org/W4382405325,2023,0.9972,0.018,0.726,0.255
https://openalex.org/W4382405437,2023,0.9442,0.05,0.836,0.114
https://openalex.org/W4382406752,2023,0.9799,0.01,0.854,0.136
https://openalex.org/W4382562347,2023,0.9832,0.0,0.811,0.189
https://openalex.org/W4382563494,2023,0.9923,0.003,0.886,0.111
https://openalex.org/W4382564177,2023,0.9575,0.0,0.927,0.073
https://openalex.org/W4382581978,2023,0.2144,0.0,0.981,0.019
https://openalex.org/W4382584146,2023,0.9584,0.009,0.863,0.128
https://openalex.org/W4382631172,2023,0.9624,0.044,0.812,0.143
https://openalex.org/W4382680616,2023,0.9501,0.0,0.87,0.13
https://openalex.org/W4382699730,2023,0.9886,0.023,0.8,0.177
https://openalex.org/W4382700445,2023,-0.8793,0.06,0.908,0.032
https://openalex.org/W4382752854,2023,0.9769,0.047,0.823,0.13
https://openalex.org/W4382787596,2023,0.9781,0.033,0.837,0.131
https://openalex.org/W4382794272,2023,0.9678,0.055,0.839,0.106
https://openalex.org/W4382932485,2023,0.0,0.0,1.0,0.0
https://openalex.org/W4382990153,2023,-0.4767,0.057,0.892,0.051
https://openalex.org/W4382991778,2023,0.9831,0.007,0.896,0.097
https://openalex.org/W4382993250,2023,0.9958,0.008,0.778,0.213
https://openalex.org/W4383041151,2023,0.3818,0.039,0.903,0.058
https://openalex.org/W4383065237,2023,0.8859,0.023,0.92,0.057
https://openalex.org/W4383217985,2023,0.9382,0.035,0.858,0.107
https://openalex.org/W4383223374,2023,0.9741,0.023,0.846,0.131
https://openalex.org/W4383267986,2023,0.6858,0.038,0.879,0.083
https://openalex.org/W4383269386,2023,-0.875,0.094,0.833,0.074
https://openalex.org/W4383294951,2023,0.9967,0.021,0.833,0.145
https://openalex.org/W4383535042,2023,0.9982,0.027,0.894,0.08
https://openalex.org/W4383559245,2023,0.9753,0.018,0.908,0.074
https://openalex.org/W4383619963,2023,0.9531,0.057,0.771,0.172
https://openalex.org/W4383646917,2023,0.2314,0.102,0.768,0.129
https://openalex.org/W4383647543,2023,0.9914,0.02,0.885,0.095
https://openalex.org/W4383651595,2023,0.9618,0.016,0.891,0.092
https://openalex.org/W4383739002,2023,0.8807,0.052,0.83,0.118
https://openalex.org/W4383754875,2023,0.9022,0.006,0.943,0.051
https://openalex.org/W4383823958,2023,0.9865,0.05,0.83,0.121
https://openalex.org/W4383998961,2023,0.9752,0.038,0.863,0.099
https://openalex.org/W4384068546,2023,0.9991,0.043,0.854,0.104
https://openalex.org/W4384197904,2023,0.9928,0.043,0.869,0.088
https://openalex.org/W4384201056,2023,0.8948,0.024,0.876,0.1
https://openalex.org/W4384202275,2023,-0.9756,0.159,0.789,0.052
https://openalex.org/W4384203528,2023,-0.4242,0.042,0.915,0.043
https://openalex.org/W4384210249,2023,0.8787,0.057,0.829,0.114
https://openalex.org/W4384210364,2023,0.969,0.061,0.749,0.19
https://openalex.org/W4384264107,2023,0.9992,0.015,0.914,0.071
https://openalex.org/W4384282910,2023,0.9413,0.04,0.82,0.14
https://openalex.org/W4384302068,2023,-0.1808,0.087,0.83,0.082
https://openalex.org/W4384339531,2023,0.907,0.038,0.853,0.108
https://openalex.org/W4384340167,2023,0.9575,0.01,0.888,0.101
https://openalex.org/W4384343897,2023,0.0276,0.06,0.873,0.067
https://openalex.org/W4384383419,2023,0.9744,0.0,0.864,0.136
https://openalex.org/W4384406449,2023,0.9929,0.007,0.828,0.165
https://openalex.org/W4384453114,2023,-0.8832,0.127,0.786,0.087
https://openalex.org/W4384498411,2023,0.9834,0.027,0.849,0.124
https://openalex.org/W4384502335,2023,0.9217,0.013,0.914,0.072
https://openalex.org/W4384522486,2023,0.9804,0.028,0.923,0.049
https://openalex.org/W4384564454,2023,0.3734,0.011,0.964,0.025
https://openalex.org/W4384570443,2023,0.9778,0.029,0.864,0.107
https://openalex.org/W4384573365,2023,0.9894,0.014,0.869,0.117
https://openalex.org/W4384692371,2023,0.9769,0.027,0.81,0.163
https://openalex.org/W4384692517,2023,0.9769,0.027,0.81,0.163
https://openalex.org/W4384692750,2023,0.9769,0.027,0.81,0.163
https://openalex.org/W4384694061,2023,0.9769,0.027,0.81,0.163
https://openalex.org/W4384694077,2023,0.9769,0.027,0.81,0.163
https://openalex.org/W4384694124,2023,0.9524,0.03,0.857,0.113
https://openalex.org/W4384698649,2023,0.9858,0.01,0.901,0.09
https://openalex.org/W4384786045,2023,0.934,0.049,0.852,0.099
https://openalex.org/W4384828127,2023,0.9676,0.016,0.831,0.153
https://openalex.org/W4384911742,2023,0.9398,0.0,0.887,0.113
https://openalex.org/W4384930268,2023,-0.7213,0.025,0.955,0.02
https://openalex.org/W4384933984,2023,-0.3818,0.072,0.859,0.069
https://openalex.org/W4384938921,2023,0.4215,0.014,0.953,0.033
https://openalex.org/W4385061524,2023,0.9858,0.035,0.825,0.14
https://openalex.org/W4385065910,2023,0.9489,0.065,0.837,0.098
https://openalex.org/W4385081203,2023,0.9997,0.011,0.73,0.26
https://openalex.org/W4385144758,2023,0.9871,0.092,0.778,0.13
https://openalex.org/W4385186749,2023,0.9996,0.018,0.816,0.166
https://openalex.org/W4385210501,2023,0.9493,0.013,0.894,0.093
https://openalex.org/W4385233330,2023,0.9274,0.02,0.885,0.095
https://openalex.org/W4385241942,2023,0.9696,0.031,0.789,0.18
https://openalex.org/W4385242836,2023,0.9898,0.034,0.863,0.103
https://openalex.org/W4385243181,2023,0.9477,0.0,0.886,0.114
https://openalex.org/W4385248401,2023,-0.9472,0.124,0.828,0.048
https://openalex.org/W4385271583,2023,0.7096,0.042,0.895,0.064
https://openalex.org/W4385321180,2023,0.3182,0.057,0.885,0.059
https://openalex.org/W4385323190,2023,0.3818,0.035,0.912,0.053
https://openalex.org/W4385337775,2023,0.91,0.006,0.95,0.044
https://openalex.org/W4385338144,2023,0.7467,0.07,0.835,0.095
https://openalex.org/W4385356763,2023,-0.7264,0.111,0.791,0.098
https://openalex.org/W4385361849,2023,0.899,0.014,0.911,0.075
https://openalex.org/W4385372351,2023,0.6086,0.01,0.966,0.024
https://openalex.org/W4385380291,2023,0.9726,0.0,0.89,0.11
https://openalex.org/W4385381149,2023,0.9996,0.014,0.856,0.13
https://openalex.org/W4385383719,2023,0.7769,0.128,0.701,0.171
https://openalex.org/W4385384609,2023,0.7845,0.05,0.861,0.089
https://openalex.org/W4385413414,2023,-0.2263,0.103,0.794,0.103
https://openalex.org/W4385416085,2023,0.9735,0.009,0.881,0.11
https://openalex.org/W4385421224,2023,-0.1027,0.109,0.785,0.106
https://openalex.org/W4385429934,2023,-0.8176,0.079,0.87,0.05
https://openalex.org/W4385433090,2023,0.9314,0.06,0.796,0.144
https://openalex.org/W4385447055,2023,-0.9719,0.073,0.891,0.036
https://openalex.org/W4385447909,2023,0.9964,0.026,0.76,0.214
https://openalex.org/W4385449579,2023,0.8422,0.012,0.92,0.068
https://openalex.org/W4385457794,2023,0.9976,0.043,0.877,0.079
https://openalex.org/W4385463828,2023,0.9967,0.053,0.739,0.208
https://openalex.org/W4385485427,2023,0.936,0.033,0.883,0.084
https://openalex.org/W4385496922,2023,0.9825,0.009,0.855,0.136
https://openalex.org/W4385499070,2023,0.9822,0.033,0.893,0.075
https://openalex.org/W4385521740,2023,0.8442,0.017,0.925,0.058
